id,pos_x,pos_y,pos_z,activation_time,connection_interval,total_energy_consumption,lora_energy_consumption,ble_energy_consumption
918,136.964324,34.965674,1.000000,5500.000000,600.000000,1.171609,1.171609,0.000000
917,136.964323,34.965674,1.000000,5500.000000,600.000000,1.171609,1.171609,0.000000
916,136.964188,34.965314,1.000000,5490.000000,600.000000,1.173252,1.173252,0.000000
915,136.964187,34.965314,1.000000,5490.000000,600.000000,1.171559,1.171559,0.000000
914,136.961663,34.965496,1.000000,5480.000000,600.000000,1.171510,1.171510,0.000000
913,136.961662,34.965496,1.000000,5480.000000,600.000000,1.171510,1.171510,0.000000
912,136.925923,34.958090,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
911,136.935382,34.961109,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
910,136.935698,34.961630,1.000000,5450.000000,600.000000,1.171361,1.171361,0.000000
909,136.935697,34.961630,1.000000,5450.000000,600.000000,1.171361,1.171361,0.000000
908,136.935122,34.962266,1.000000,5440.000000,600.000000,1.171312,1.171312,0.000000
907,136.935121,34.962266,1.000000,5440.000000,600.000000,1.171312,1.171312,0.000000
906,136.934230,34.961374,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
905,136.933506,34.961862,1.000000,5420.000000,600.000000,1.171213,1.171213,0.000000
904,136.933505,34.961862,1.000000,5420.000000,600.000000,1.171213,1.171213,0.000000
903,136.933351,34.961300,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
902,136.934031,34.960881,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
901,136.933458,34.960280,1.000000,5390.000000,600.000000,1.179563,1.179563,0.000000
900,136.933457,34.960280,1.000000,5390.000000,600.000000,1.179563,1.179563,0.000000
899,136.933258,34.960886,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
898,136.932443,34.961625,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
897,136.932318,34.960233,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
896,136.931660,34.960833,1.000000,5350.000000,600.000000,1.179848,1.179848,0.000000
895,136.931659,34.960833,1.000000,5350.000000,600.000000,1.179365,1.179365,0.000000
894,136.929848,34.960062,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
893,136.930563,34.959764,1.000000,5330.000000,600.000000,1.179266,1.179266,0.000000
892,136.930562,34.959764,1.000000,5330.000000,600.000000,1.179266,1.179266,0.000000
891,136.929797,34.959102,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
890,136.930511,34.958492,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
889,136.929161,34.958615,1.000000,5300.000000,600.000000,1.181294,1.181294,0.000000
888,136.929160,34.958615,1.000000,5300.000000,600.000000,1.186374,1.186374,0.000000
887,136.929064,34.959230,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
886,136.928717,34.959839,1.000000,5280.000000,600.000000,1.179018,1.179018,0.000000
885,136.928716,34.959839,1.000000,5280.000000,600.000000,1.179018,1.179018,0.000000
884,136.926043,34.960189,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
883,136.925031,34.960395,1.000000,5260.000000,600.000000,1.178919,1.178919,0.000000
882,136.925030,34.960395,1.000000,5260.000000,600.000000,1.178919,1.178919,0.000000
881,136.924402,34.961033,1.000000,5250.000000,600.000000,1.178870,1.178870,0.000000
880,136.924401,34.961033,1.000000,5250.000000,600.000000,1.178870,1.178870,0.000000
879,136.924025,34.960197,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
878,136.925294,34.959359,1.000000,5230.000000,600.000000,1.178771,1.178771,0.000000
877,136.925293,34.959359,1.000000,5230.000000,600.000000,1.178771,1.178771,0.000000
876,136.924655,34.958768,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
875,136.923346,34.959785,1.000000,5210.000000,600.000000,1.178672,1.178672,0.000000
874,136.923345,34.959785,1.000000,5210.000000,600.000000,1.178672,1.178672,0.000000
873,136.922578,34.960709,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
872,136.923516,34.961493,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
871,136.922156,34.961695,1.000000,5180.000000,600.000000,1.178523,1.178523,0.000000
870,136.922155,34.961695,1.000000,5180.000000,600.000000,1.178523,1.178523,0.000000
869,136.923920,34.962475,1.000000,5170.000000,600.000000,1.180167,1.180167,0.000000
868,136.923919,34.962475,1.000000,5170.000000,600.000000,1.178474,1.178474,0.000000
867,136.924762,34.961797,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
866,136.926048,34.960854,1.000000,5150.000000,600.000000,1.178375,1.178375,0.000000
865,136.926047,34.960854,1.000000,5150.000000,600.000000,1.178375,1.178375,0.000000
864,136.927174,34.959616,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
863,136.926768,34.958305,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
862,136.926511,34.957350,1.000000,5120.000000,600.000000,1.178226,1.178226,0.000000
861,136.926510,34.957350,1.000000,5120.000000,600.000000,1.178710,1.178710,0.000000
860,136.927164,34.956499,1.000000,5110.000000,600.000000,1.178177,1.178177,0.000000
859,136.927163,34.956499,1.000000,5110.000000,600.000000,1.178177,1.178177,0.000000
858,136.927136,34.956074,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
857,136.928557,34.956674,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
856,136.928858,34.955860,1.000000,5080.000000,600.000000,1.178028,1.178028,0.000000
855,136.928857,34.955860,1.000000,5080.000000,600.000000,1.178028,1.178028,0.000000
854,136.927659,34.955550,1.000000,5070.000000,600.000000,1.177979,1.177979,0.000000
853,136.927658,34.955550,1.000000,5070.000000,600.000000,1.177979,1.177979,0.000000
852,136.927465,34.954515,1.000000,5060.000000,600.000000,1.177929,1.177929,0.000000
851,136.927464,34.954515,1.000000,5060.000000,600.000000,1.177929,1.177929,0.000000
850,136.928987,34.954497,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
849,136.930207,34.954330,1.000000,5040.000000,600.000000,1.177830,1.177830,0.000000
848,136.930206,34.954330,1.000000,5040.000000,600.000000,1.177830,1.177830,0.000000
847,136.930948,34.955304,1.000000,5030.000000,600.000000,1.177781,1.177781,0.000000
846,136.930947,34.955304,1.000000,5030.000000,600.000000,1.177781,1.177781,0.000000
845,136.930666,34.956424,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
844,136.929429,34.956865,1.000000,5010.000000,600.000000,1.177682,1.177682,0.000000
843,136.929428,34.956865,1.000000,5010.000000,600.000000,1.177682,1.177682,0.000000
842,136.928635,34.957715,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
841,136.927944,34.958665,1.000000,4990.000000,600.000000,1.179760,1.179760,0.000000
840,136.927943,34.958665,1.000000,4990.000000,600.000000,1.177583,1.177583,0.000000
839,136.931881,34.975010,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
838,136.931836,34.976661,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
837,136.933065,34.977600,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
836,136.934449,34.978063,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
835,136.933441,34.976546,1.000000,4940.000000,600.000000,1.177335,1.177335,0.000000
834,136.933440,34.976546,1.000000,4940.000000,600.000000,1.177335,1.177335,0.000000
833,136.932023,34.976156,1.000000,4930.000000,600.000000,1.177286,1.177286,0.000000
832,136.932022,34.976156,1.000000,4930.000000,600.000000,1.177286,1.177286,0.000000
831,136.921059,34.975055,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
830,136.920140,34.963281,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
829,136.938070,34.962337,1.000000,4900.000000,600.000000,1.177137,1.177137,0.000000
828,136.938069,34.962337,1.000000,4900.000000,600.000000,1.177137,1.177137,0.000000
827,136.922914,34.967046,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
826,136.923039,34.972714,1.000000,4880.000000,600.000000,1.177038,1.177038,0.000000
825,136.923038,34.972714,1.000000,4880.000000,600.000000,1.177038,1.177038,0.000000
824,136.917018,34.973769,1.000000,4870.000000,600.000000,1.176989,1.176989,0.000000
823,136.917017,34.973769,1.000000,4870.000000,600.000000,1.176989,1.176989,0.000000
822,136.916726,34.972742,1.000000,4860.000000,600.000000,1.176939,1.176939,0.000000
821,136.916725,34.972742,1.000000,4860.000000,600.000000,1.178633,1.178633,0.000000
820,136.917701,34.971946,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
819,136.915702,34.972264,1.000000,4840.000000,600.000000,1.176840,1.176840,0.000000
818,136.915701,34.972264,1.000000,4840.000000,600.000000,1.176840,1.176840,0.000000
817,136.915086,34.971722,1.000000,4830.000000,600.000000,1.176791,1.176791,0.000000
816,136.915085,34.971722,1.000000,4830.000000,600.000000,1.176791,1.176791,0.000000
815,136.914671,34.971289,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
814,136.915453,34.970039,1.000000,4810.000000,600.000000,1.176692,1.176692,0.000000
813,136.915452,34.970039,1.000000,4810.000000,600.000000,1.176692,1.176692,0.000000
812,136.919653,34.970913,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
811,136.916784,34.966375,1.000000,4790.000000,600.000000,1.185092,1.185092,0.000000
810,136.916783,34.966375,1.000000,4790.000000,600.000000,1.185092,1.185092,0.000000
809,136.922984,34.970758,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
808,136.922477,34.969019,1.000000,4770.000000,600.000000,1.184993,1.184993,0.000000
807,136.922476,34.969019,1.000000,4770.000000,600.000000,1.184993,1.184993,0.000000
806,136.921467,34.967190,1.000000,4760.000000,600.000000,1.185427,1.185427,0.000000
805,136.921466,34.967190,1.000000,4760.000000,600.000000,1.187120,1.187120,0.000000
804,136.919054,34.968318,1.000000,4750.000000,600.000000,1.185377,1.185377,0.000000
803,136.919053,34.968318,1.000000,4750.000000,600.000000,1.186587,1.186587,0.000000
802,136.917128,34.969126,1.000000,4740.000000,600.000000,1.184844,1.184844,0.000000
801,136.917127,34.969126,1.000000,4740.000000,600.000000,1.184844,1.184844,0.000000
800,136.915881,34.968789,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
799,136.916744,34.968233,1.000000,4720.000000,600.000000,1.184745,1.184745,0.000000
798,136.916743,34.968233,1.000000,4720.000000,600.000000,1.184745,1.184745,0.000000
797,136.917324,34.967809,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
796,136.916953,34.967381,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
795,136.917457,34.966944,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
794,136.921176,34.966042,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
793,136.919200,34.965914,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
792,136.918677,34.964558,1.000000,4660.000000,600.000000,1.184448,1.184448,0.000000
791,136.918676,34.964558,1.000000,4660.000000,600.000000,1.184448,1.184448,0.000000
790,136.917197,34.964577,1.000000,4650.000000,600.000000,1.184399,1.184399,0.000000
789,136.917196,34.964577,1.000000,4650.000000,600.000000,1.184399,1.184399,0.000000
788,136.917706,34.964126,1.000000,4640.000000,600.000000,1.184349,1.184349,0.000000
787,136.917705,34.964126,1.000000,4640.000000,600.000000,1.184349,1.184349,0.000000
786,136.965414,34.977371,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
785,136.966816,34.987590,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
784,136.967692,34.975169,1.000000,4610.000000,600.000000,1.184201,1.184201,0.000000
783,136.967691,34.975169,1.000000,4610.000000,600.000000,1.184201,1.184201,0.000000
782,136.972790,34.977942,1.000000,4600.000000,600.000000,1.184151,1.184151,0.000000
781,136.972789,34.977942,1.000000,4600.000000,600.000000,1.184151,1.184151,0.000000
780,136.965415,34.977371,1.000000,4590.000000,600.000000,1.186278,1.186278,0.000000
779,136.965414,34.977371,1.000000,4590.000000,600.000000,1.184102,1.184102,0.000000
778,136.965415,34.977371,1.000000,4580.000000,600.000000,1.184052,1.184052,0.000000
777,136.965414,34.977371,1.000000,4580.000000,600.000000,1.184052,1.184052,0.000000
776,136.966644,34.975994,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
775,136.965415,34.977371,1.000000,4560.000000,600.000000,1.183953,1.183953,0.000000
774,136.965414,34.977371,1.000000,4560.000000,600.000000,1.183953,1.183953,0.000000
773,136.963030,34.980441,1.000000,4550.000000,600.000000,1.183904,1.183904,0.000000
772,136.963029,34.980441,1.000000,4550.000000,600.000000,1.183904,1.183904,0.000000
771,136.961544,34.980845,1.000000,4540.000000,600.000000,1.183854,1.183854,0.000000
770,136.961543,34.980845,1.000000,4540.000000,600.000000,1.183854,1.183854,0.000000
769,136.936567,34.978418,1.000000,4530.000000,600.000000,1.184288,1.184288,0.000000
768,136.936566,34.978418,1.000000,4530.000000,600.000000,1.187675,1.187675,0.000000
767,136.936623,34.976491,1.000000,4520.000000,600.000000,1.183755,1.183755,0.000000
766,136.936622,34.976491,1.000000,4520.000000,600.000000,1.187625,1.187625,0.000000
765,136.972687,34.979762,1.000000,4510.000000,600.000000,1.183706,1.183706,0.000000
764,136.972686,34.979762,1.000000,4510.000000,600.000000,1.183706,1.183706,0.000000
763,136.951848,34.982018,1.000000,4500.000000,600.000000,1.185833,1.185833,0.000000
762,136.951847,34.982018,1.000000,4500.000000,600.000000,1.187526,1.187526,0.000000
761,136.936100,34.973918,1.000000,4490.000000,600.000000,1.183607,1.183607,0.000000
760,136.936099,34.973918,1.000000,4490.000000,600.000000,1.185783,1.185783,0.000000
759,136.947721,34.978271,1.000000,4480.000000,600.000000,1.183557,1.183557,0.000000
758,136.947720,34.978271,1.000000,4480.000000,600.000000,1.183557,1.183557,0.000000
757,136.958898,34.975929,1.000000,4470.000000,600.000000,1.183508,1.183508,0.000000
756,136.958897,34.975929,1.000000,4470.000000,600.000000,1.183508,1.183508,0.000000
755,136.964071,34.979977,1.000000,4460.000000,600.000000,1.183458,1.183458,0.000000
754,136.964070,34.979977,1.000000,4460.000000,600.000000,1.183458,1.183458,0.000000
753,136.966243,34.978299,1.000000,4450.000000,600.000000,1.183409,1.183409,0.000000
752,136.966242,34.978299,1.000000,4450.000000,600.000000,1.183409,1.183409,0.000000
751,136.968741,34.976308,1.000000,4440.000000,600.000000,1.183359,1.183359,0.000000
750,136.968740,34.976308,1.000000,4440.000000,600.000000,1.183359,1.183359,0.000000
749,136.969637,34.980020,1.000000,4430.000000,600.000000,1.183310,1.183310,0.000000
748,136.969636,34.980020,1.000000,4430.000000,600.000000,1.183310,1.183310,0.000000
747,136.971642,34.981132,1.000000,4420.000000,600.000000,1.183260,1.183260,0.000000
746,136.971641,34.981132,1.000000,4420.000000,600.000000,1.183260,1.183260,0.000000
745,136.969729,34.981483,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
744,136.968484,34.981501,1.000000,4400.000000,600.000000,1.183161,1.183161,0.000000
743,136.968483,34.981501,1.000000,4400.000000,600.000000,1.183161,1.183161,0.000000
742,136.964491,34.983088,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
741,136.969365,34.982689,1.000000,4380.000000,600.000000,1.183062,1.183062,0.000000
740,136.969364,34.982689,1.000000,4380.000000,600.000000,1.183062,1.183062,0.000000
739,136.965676,34.985139,1.000000,4370.000000,600.000000,1.183013,1.183013,0.000000
738,136.965675,34.985139,1.000000,4370.000000,600.000000,1.183013,1.183013,0.000000
737,136.970597,34.983478,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
736,136.972099,34.982506,1.000000,4350.000000,600.000000,1.182914,1.182914,0.000000
735,136.972098,34.982506,1.000000,4350.000000,600.000000,1.182914,1.182914,0.000000
734,136.975237,34.982518,1.000000,4340.000000,600.000000,1.182864,1.182864,0.000000
733,136.975236,34.982518,1.000000,4340.000000,600.000000,1.182864,1.182864,0.000000
732,136.977184,34.981330,1.000000,4330.000000,600.000000,1.182815,1.182815,0.000000
731,136.977183,34.981330,1.000000,4330.000000,600.000000,1.182815,1.182815,0.000000
730,136.975816,34.984055,1.000000,4320.000000,600.000000,1.184942,1.184942,0.000000
729,136.975815,34.984055,1.000000,4320.000000,600.000000,1.191715,1.191715,0.000000
728,136.972863,34.984148,1.000000,4310.000000,600.000000,1.182716,1.182716,0.000000
727,136.972862,34.984148,1.000000,4310.000000,600.000000,1.182716,1.182716,0.000000
726,136.969112,34.985847,1.000000,4300.000000,600.000000,1.182666,1.182666,0.000000
725,136.969111,34.985847,1.000000,4300.000000,600.000000,1.182666,1.182666,0.000000
724,136.969692,34.986929,1.000000,4290.000000,600.000000,1.182617,1.182617,0.000000
723,136.969691,34.986929,1.000000,4290.000000,600.000000,1.182617,1.182617,0.000000
722,136.967544,34.988527,1.000000,4280.000000,600.000000,1.182567,1.182567,0.000000
721,136.967543,34.988527,1.000000,4280.000000,600.000000,1.182567,1.182567,0.000000
720,136.955234,34.992482,1.000000,4270.000000,600.000000,1.182518,1.182518,0.000000
719,136.955233,34.992482,1.000000,4270.000000,600.000000,1.182518,1.182518,0.000000
718,136.956372,34.992705,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
717,136.949897,34.999390,1.000000,4250.000000,600.000000,1.182419,1.182419,0.000000
716,136.949896,34.999390,1.000000,4250.000000,600.000000,1.182419,1.182419,0.000000
715,136.953681,34.993051,1.000000,4240.000000,600.000000,1.182369,1.182369,0.000000
714,136.953680,34.993051,1.000000,4240.000000,600.000000,1.182369,1.182369,0.000000
713,136.955546,34.991322,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
712,136.953037,34.989806,1.000000,4220.000000,600.000000,1.182270,1.182270,0.000000
711,136.953036,34.989806,1.000000,4220.000000,600.000000,1.182270,1.182270,0.000000
710,136.951459,34.991585,1.000000,4210.000000,600.000000,1.182221,1.182221,0.000000
709,136.951458,34.991585,1.000000,4210.000000,600.000000,1.182221,1.182221,0.000000
708,136.951719,34.992021,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
335,136.968782,34.971596,1.000000,1980.000000,600.000000,1.205178,1.205178,0.000000
334,136.972396,34.961958,1.000000,1970.000000,600.000000,1.205128,1.205128,0.000000
333,136.972395,34.961958,1.000000,1970.000000,600.000000,1.205128,1.205128,0.000000
332,136.970105,34.962245,1.000000,1960.000000,600.000000,1.205079,1.205079,0.000000
331,136.970104,34.962245,1.000000,1960.000000,600.000000,1.205562,1.205562,0.000000
330,136.967603,34.963005,1.000000,1950.000000,600.000000,1.205029,1.205029,0.000000
329,136.967602,34.963005,1.000000,1950.000000,600.000000,1.205029,1.205029,0.000000
328,136.967833,34.964474,1.000000,1940.000000,600.000000,1.204980,1.204980,0.000000
327,136.967832,34.964474,1.000000,1940.000000,600.000000,1.204980,1.204980,0.000000
326,136.968390,34.965523,1.000000,1930.000000,600.000000,1.204930,1.204930,0.000000
325,136.968389,34.965523,1.000000,1930.000000,600.000000,1.204930,1.204930,0.000000
324,136.970168,34.967735,1.000000,1920.000000,600.000000,1.210444,1.210444,0.000000
323,136.970167,34.967735,1.000000,1920.000000,600.000000,1.212137,1.212137,0.000000
322,136.967403,34.967882,1.000000,1910.000000,600.000000,1.204831,1.204831,0.000000
321,136.967402,34.967882,1.000000,1910.000000,600.000000,1.204831,1.204831,0.000000
320,136.945559,34.949888,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
319,136.965871,34.968686,1.000000,1890.000000,600.000000,1.205210,1.205210,0.000000
318,136.965870,34.968686,1.000000,1890.000000,600.000000,1.204732,1.204732,0.000000
317,136.962941,34.969047,1.000000,1880.000000,600.000000,1.204683,1.204683,0.000000
316,136.962940,34.969047,1.000000,1880.000000,600.000000,1.204683,1.204683,0.000000
315,136.967565,34.972400,1.000000,1870.000000,600.000000,1.204633,1.204633,0.000000
314,136.967564,34.972400,1.000000,1870.000000,600.000000,1.204633,1.204633,0.000000
313,136.969089,34.969285,1.000000,1860.000000,600.000000,1.204584,1.204584,0.000000
312,136.969088,34.969285,1.000000,1860.000000,600.000000,1.204584,1.204584,0.000000
311,136.965508,34.966408,1.000000,1850.000000,600.000000,1.204534,1.204534,0.000000
310,136.965507,34.966408,1.000000,1850.000000,600.000000,1.204534,1.204534,0.000000
309,136.967283,34.969685,1.000000,1840.000000,600.000000,1.204485,1.204485,0.000000
308,136.967282,34.969685,1.000000,1840.000000,600.000000,1.204485,1.204485,0.000000
307,136.959821,34.969016,1.000000,1830.000000,600.000000,1.204435,1.204435,0.000000
306,136.959820,34.969016,1.000000,1830.000000,600.000000,1.204435,1.204435,0.000000
305,136.959500,34.969530,1.000000,1820.000000,600.000000,1.204386,1.204386,0.000000
304,136.959499,34.969530,1.000000,1820.000000,600.000000,1.204386,1.204386,0.000000
303,136.959890,34.969792,1.000000,1810.000000,600.000000,1.204336,1.204336,0.000000
302,136.959889,34.969792,1.000000,1810.000000,600.000000,1.204336,1.204336,0.000000
301,136.961500,34.971217,1.000000,1800.000000,600.000000,1.204287,1.204287,0.000000
300,136.961499,34.971217,1.000000,1800.000000,600.000000,1.204287,1.204287,0.000000
299,136.962032,34.970527,1.000000,1790.000000,600.000000,1.212736,1.212736,0.000000
298,136.962031,34.970527,1.000000,1790.000000,600.000000,1.212736,1.212736,0.000000
297,136.962165,34.969684,1.000000,1780.000000,600.000000,1.218250,1.218250,0.000000
296,136.962164,34.969684,1.000000,1780.000000,600.000000,1.218250,1.218250,0.000000
295,136.961688,34.968868,1.000000,1770.000000,600.000000,1.212637,1.212637,0.000000
294,136.961687,34.968868,1.000000,1770.000000,600.000000,1.212637,1.212637,0.000000
293,136.960860,34.968611,1.000000,1760.000000,600.000000,1.216458,1.216458,0.000000
292,136.960859,34.968611,1.000000,1760.000000,600.000000,1.221537,1.221537,0.000000
291,136.960841,34.967415,1.000000,1750.000000,600.000000,1.212538,1.212538,0.000000
290,136.960840,34.967415,1.000000,1750.000000,600.000000,1.213021,1.213021,0.000000
289,136.962231,34.967938,1.000000,1740.000000,600.000000,1.212972,1.212972,0.000000
288,136.962230,34.967938,1.000000,1740.000000,600.000000,1.212488,1.212488,0.000000
287,136.963460,34.967410,1.000000,1730.000000,600.000000,1.212439,1.212439,0.000000
286,136.963459,34.967410,1.000000,1730.000000,600.000000,1.212439,1.212439,0.000000
285,136.964085,34.966606,1.000000,1720.000000,600.000000,1.212389,1.212389,0.000000
284,136.964084,34.966606,1.000000,1720.000000,600.000000,1.212389,1.212389,0.000000
283,136.961147,34.966930,1.000000,1710.000000,600.000000,1.212340,1.212340,0.000000
282,136.961146,34.966930,1.000000,1710.000000,600.000000,1.214517,1.214517,0.000000
281,136.961479,34.966132,1.000000,1700.000000,600.000000,1.214467,1.214467,0.000000
280,136.961478,34.966132,1.000000,1700.000000,600.000000,1.219547,1.219547,0.000000
279,136.964324,34.965674,1.000000,1690.000000,600.000000,1.212241,1.212241,0.000000
278,136.964323,34.965674,1.000000,1690.000000,600.000000,1.212241,1.212241,0.000000
277,136.964188,34.965314,1.000000,1680.000000,600.000000,1.212675,1.212675,0.000000
276,136.964187,34.965314,1.000000,1680.000000,600.000000,1.212191,1.212191,0.000000
275,136.961663,34.965496,1.000000,1670.000000,600.000000,1.212142,1.212142,0.000000
274,136.961662,34.965496,1.000000,1670.000000,600.000000,1.212142,1.212142,0.000000
273,136.925923,34.958090,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
272,136.935382,34.961109,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
271,136.935698,34.961630,1.000000,1640.000000,600.000000,1.211993,1.211993,0.000000
270,136.935697,34.961630,1.000000,1640.000000,600.000000,1.211993,1.211993,0.000000
269,136.935122,34.962266,1.000000,1630.000000,600.000000,1.211944,1.211944,0.000000
268,136.935121,34.962266,1.000000,1630.000000,600.000000,1.211944,1.211944,0.000000
267,136.934230,34.961374,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
266,136.933506,34.961862,1.000000,1610.000000,600.000000,1.211845,1.211845,0.000000
265,136.933505,34.961862,1.000000,1610.000000,600.000000,1.211845,1.211845,0.000000
264,136.933351,34.961300,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
263,136.934031,34.960881,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
262,136.933458,34.960280,1.000000,1580.000000,600.000000,1.211696,1.211696,0.000000
261,136.933457,34.960280,1.000000,1580.000000,600.000000,1.211696,1.211696,0.000000
260,136.933258,34.960886,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
259,136.932443,34.961625,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
258,136.932318,34.960233,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
257,136.931660,34.960833,1.000000,1540.000000,600.000000,1.211498,1.211498,0.000000
256,136.931659,34.960833,1.000000,1540.000000,600.000000,1.211498,1.211498,0.000000
255,136.929848,34.960062,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
254,136.930563,34.959764,1.000000,1520.000000,600.000000,1.211399,1.211399,0.000000
253,136.930562,34.959764,1.000000,1520.000000,600.000000,1.211883,1.211883,0.000000
252,136.929797,34.959102,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
251,136.930511,34.958492,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
250,136.929161,34.958615,1.000000,1490.000000,600.000000,1.215121,1.215121,0.000000
249,136.929160,34.958615,1.000000,1490.000000,600.000000,1.211251,1.211251,0.000000
248,136.929064,34.959230,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
247,136.928717,34.959839,1.000000,1470.000000,600.000000,1.211152,1.211152,0.000000
246,136.928716,34.959839,1.000000,1470.000000,600.000000,1.211152,1.211152,0.000000
245,136.926043,34.960189,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
244,136.925031,34.960395,1.000000,1450.000000,600.000000,1.211053,1.211053,0.000000
243,136.925030,34.960395,1.000000,1450.000000,600.000000,1.211053,1.211053,0.000000
242,136.924402,34.961033,1.000000,1440.000000,600.000000,1.211003,1.211003,0.000000
241,136.924401,34.961033,1.000000,1440.000000,600.000000,1.211003,1.211003,0.000000
240,136.924025,34.960197,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
239,136.925294,34.959359,1.000000,1420.000000,600.000000,1.210904,1.210904,0.000000
238,136.925293,34.959359,1.000000,1420.000000,600.000000,1.210904,1.210904,0.000000
237,136.924655,34.958768,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
236,136.923346,34.959785,1.000000,1400.000000,600.000000,1.210805,1.210805,0.000000
235,136.923345,34.959785,1.000000,1400.000000,600.000000,1.210805,1.210805,0.000000
234,136.922578,34.960709,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
233,136.923516,34.961493,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
232,136.922156,34.961695,1.000000,1370.000000,600.000000,1.210657,1.210657,0.000000
231,136.922155,34.961695,1.000000,1370.000000,600.000000,1.210657,1.210657,0.000000
230,136.923920,34.962475,1.000000,1360.000000,600.000000,1.210607,1.210607,0.000000
229,136.923919,34.962475,1.000000,1360.000000,600.000000,1.210607,1.210607,0.000000
228,136.924762,34.961797,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
227,136.926048,34.960854,1.000000,1340.000000,600.000000,1.210508,1.210508,0.000000
226,136.926047,34.960854,1.000000,1340.000000,600.000000,1.210508,1.210508,0.000000
225,136.927174,34.959616,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
224,136.926768,34.958305,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
223,136.926511,34.957350,1.000000,1310.000000,600.000000,1.210360,1.210360,0.000000
222,136.926510,34.957350,1.000000,1310.000000,600.000000,1.210360,1.210360,0.000000
